,created_date,source,context,annotation
540,2024-02-20,Threads,쌉티에 무뚝뚝한 사람 만나는거 지친다… 내가 F라 상처 받고 답답할때가 너무 많아,"[{'annotator': '', 'emotion': '슬픔_후회', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}]"
541,2024-02-21,Threads,ㅋㅋㅋㅋㅋㅋ 환영해주는 사람이 있으니까 기부니가 뿜뿜이네!,"[{'annotator': '', 'emotion': '기쁨_즐거움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자신감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자신감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}]"
542,2024-02-21,Threads,콩나물 무침하다 물 버리려는데 펄펄 끓은 물이 다리에 흘러 괴성을 질렀다.,"[{'annotator': '', 'emotion': '두려움_고통', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_아픔', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_아픔', 'gender': ''}, {'annotator': '', 'emotion': '두려움_고통', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}]"
543,2024-02-21,Threads,그런데도 여기에 읊는 이유는 외로운가봐. 아니 누군가에게 의지하고 싶은가봐.,"[{'annotator': '', 'emotion': '슬픔_외로움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_외로움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_외로움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_외로움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_외로움', 'gender': ''}]"
544,2024-02-20,Threads,맘고생 다이어트 그냥 밥을 못먹음.. 살이 빠지는데 얼굴이 말도못하게 안좋게빠짐,"[{'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}, {'annotator': '', 'emotion': '중립_고통', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}]"
545,2024-02-21,Threads,내가 이 새벽에 욕을 갈겨야 되겠니 보자마자 차단 눌렀지만 피해보는 쓰님들 생길까봐 걱정이야,"[{'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}]"
546,2024-02-20,Threads,왜 엄마가 50대 중반의 나이에 갑자기 새로운 일을 하고 싶어졌는지 최근에 사실을 알고 많이 울었지만.. 합격했다기에 얼마나 기쁘던지!,"[{'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '사랑_다정함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}]"
547,2024-02-21,Threads,어머 ㅠㅠ 세상에나 ㅠㅠ 정말 차 조심 정말 정말.. ㅠ 이사님과 어머님께는 명복을.. ㅠ,"[{'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}]"
548,2024-02-21,Threads,비밀로 계획하고 있는 일도 분명 oo에게 행복을 가져다 줄거같아 이미 엄청 exciting한게 느껴지니까...,"[{'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '욕망_기대감', 'gender': ''}, {'annotator': '', 'emotion': '사랑_다정함', 'gender': ''}, {'annotator': '', 'emotion': '사랑_다정함', 'gender': ''}]"
549,2024-02-21,Threads,폐업을 하고 나니 시원하기도 하고 한편으로 슬프면서 가끔은 울화가 치밀기도 하다,"[{'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_싫증', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}]"
550,2024-02-21,Threads,너무 놀라서.. 뭐라 말이 안나와.. 속상하네.. 아이가 포함되어 있어서 더 충격이야..ㅠㅠ,"[{'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_허망', 'gender': ''}]"
551,2024-02-21,Threads,너무 귀엽고 진짜 현직 군인이구나 싶어서 나름의 설렘 포인트였다,"[{'annotator': '', 'emotion': '사랑_매력적', 'gender': ''}, {'annotator': '', 'emotion': '사랑_매력적', 'gender': ''}, {'annotator': '', 'emotion': '사랑_두근거림', 'gender': ''}, {'annotator': '', 'emotion': '사랑_두근거림', 'gender': ''}, {'annotator': '', 'emotion': '사랑_두근거림', 'gender': ''}]"
552,2024-02-21,Threads,모르겠다 아무 생각도 안나고 미래도 그려지지 않고 그리고싶지도 않다,"[{'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_무기력', 'gender': ''}]"
553,2024-02-21,Threads,돈이 없던 그 시절과 비교하면 감사하게도 너무나 여유로운 삶을 살고 있다.,"[{'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_안정감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_안정감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_안정감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_안정감', 'gender': ''}]"
554,2024-02-21,Threads,저도 빨리 존잘돼서 어디든 사람들이 제 그림 볼 수있게 하고 싶어졌어요 넘 자극받고 갑니다!!!,"[{'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_욕심', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자신감', 'gender': ''}]"
555,2024-02-21,Threads,하....진짜...창피해서.... 도대체 한 나라의 대표가 왜 우리나라 돈 들여서 일본입장을 광고하냐고....,"[{'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '수치심_부끄러움', 'gender': ''}, {'annotator': '', 'emotion': '분노_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}]"
556,2024-02-21,Threads,나를 뛰어넘는 제자를 보는 선생의 마음은 정말 뿌듯하다.,"[{'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}]"
557,2024-02-21,Threads,왜 없는걸 있게 만드는 사람들보다 원래없는걸 계속 없이 사는사람들한테 더 질문이 많은지 당혹스럽다,"[{'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}]"
558,2024-02-21,Threads,이런 subtle한 좆같음이 가끔 똥덩어리처럼 내 발뒤꿈치에 끌릴때가 있다,"[{'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '중립_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}]"
559,2024-02-21,Threads,쓸데없이 남일에 관심들이 지나치게 많아요. 참….. 못마땅해;;;,"[{'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '욕망_불만', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_반감', 'gender': ''}]"
560,2024-02-21,Threads,쓰치니가 행복해야하는데 이런일을 당하고 있다 생각하니 넘 슬프다 ㅠㅠㅠ,"[{'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}]"
561,2024-02-21,Threads,진짜 너무 싫다. 그런사람 진짜 개 싫어,"[{'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_반감', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}]"
562,2024-02-21,Threads,설마 내 친절을 플러팅이라 생각하고 혼자 병신처럼 저렇게 왔다갔다 하는걸까? 이제 표정관리도 안됨..,"[{'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}]"
563,2024-02-22,Threads,제 말이요 ㅋㅋㅋㅋ 진짜 무섭기보다 눈으로 욕하는데 이제 입으로 나올거같아요,"[{'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '두려움_걱정', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}, {'annotator': '', 'emotion': '분노_사나움', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}]"
564,2024-02-21,Threads,진짜 골때리드라... 동네장사라서 화낼수도없고 참...,"[{'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_답답함', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_비위상함', 'gender': ''}]"
565,2024-02-21,Threads,진짜 예쁘다는 말로는 표현이 안대 걍 진짜 얼굴이 대유잼이야 존나이쁨,"[{'annotator': '', 'emotion': '사랑_매력적', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '사랑_매력적', 'gender': ''}, {'annotator': '', 'emotion': '사랑_호감', 'gender': ''}, {'annotator': '', 'emotion': '사랑_매력적', 'gender': ''}]"
566,2024-02-21,Threads,결국 핑계지만 저는 환경을 잘 찾아가지 못했나봐요 ㅎㅎ 그분들이 부럽습니다!,"[{'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}, {'annotator': '', 'emotion': '욕망_아쉬움', 'gender': ''}]"
567,2024-02-22,Threads,말 진짜 개떡같이 하네 뭐야이게 화나,"[{'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '분노_발열', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}]"
568,2024-02-22,Threads,나 진짜 눈물날 거 같아 무서워서 차단하니까 저렇게 나오더라고ㅜㅜ,"[{'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}, {'annotator': '', 'emotion': '두려움_공포', 'gender': ''}]"
569,2024-02-22,Threads,진짜 못되고 불쌍한 사람이다 .. 너무 상처받지 않았으면 좋겠어 .. ㅠ.ㅠ,"[{'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}]"
570,2024-02-22,Threads,와. 진짜 최악이다. 끝을 이렇게 더럽게 끝낼수도 있구나. 와…,"[{'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_비위상함', 'gender': ''}]"
571,2024-02-21,Threads,한참 스트레스 심할때는 아침에 눈떠서 샤워할때마다 생각나서 얼마나 화가 나던지 ㅜㅜ,"[{'annotator': '', 'emotion': '분노_사나움', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_고통', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '분노_날카로움', 'gender': ''}, {'annotator': '', 'emotion': '분노_발열', 'gender': ''}]"
572,2024-02-22,Threads,난 덕분에 힐링중인걸~암튼! 함께 하는 전우가 있다는거 잊지말구 힘내!!,"[{'annotator': '', 'emotion': '사랑_다정함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_안정감', 'gender': ''}, {'annotator': '', 'emotion': '사랑_다정함', 'gender': ''}, {'annotator': '', 'emotion': '사랑_다정함', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}]"
573,2024-02-21,Threads,와.... 순간 소름돋음 ㄷㄷㄷ 그래도 다 샀으니 노빠꾸로 ㅎㅎㅎ,"[{'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}, {'annotator': '', 'emotion': '두려움_놀람', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_놀람', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_만족감', 'gender': ''}]"
574,2024-02-22,Threads,나한텐 남자 아저씨 회원이 강사님 선물 산다고 돈 요구 해서 거절했더니 계속 볼때마다 다시 생각해보라는둥 다른사람은 다 냈다는둥 진짜 소리지를뻔함. ,"[{'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_경멸', 'gender': ''}, {'annotator': '', 'emotion': '미움(상대방)_반감', 'gender': ''}, {'annotator': '', 'emotion': '분노_타오름', 'gender': ''}]"
575,2024-02-21,Threads,모든 회원분들이 여자분들이라 깜놀했지만 모두들 따듯하게 대해주셔서 맘이따수워지더라구요,"[{'annotator': '', 'emotion': '기쁨_감동', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_고마움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_안정감', 'gender': ''}]"
576,2024-02-21,Threads,어떤놈이 손님이 왕이라는 말을 만든건지.... 진짜 왕이면 쿠데타라도 일으켜서 목이라도 쳤을텐데... 고생 많았어 ,"[{'annotator': '', 'emotion': '분노_원망', 'gender': ''}, {'annotator': '', 'emotion': '분노_불쾌', 'gender': ''}, {'annotator': '', 'emotion': '싫어함(상태)_난처함', 'gender': ''}, {'annotator': '', 'emotion': '분노_사나움', 'gender': ''}, {'annotator': '', 'emotion': '분노_원망', 'gender': ''}]"
577,2024-02-21,Threads,스친이가 담대하고 단단한 성격이라서 잘 대처한거같아.. 스친이 참 멋져~,"[{'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '사랑_호감', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '기쁨_자랑스러움', 'gender': ''}, {'annotator': '', 'emotion': '중립_다정함', 'gender': ''}]"
578,2024-02-21,Threads,아아아ㅏㅏ 넘 신경쓰여 너무 서럽게 울고 있던데..ㅠ,"[{'annotator': '', 'emotion': '슬픔_걱정', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}, {'annotator': '', 'emotion': '슬픔_걱정', 'gender': ''}, {'annotator': '', 'emotion': '사랑_동정(슬픔)', 'gender': ''}]"
